,date,value
1070,2022-07-30 20:24:14.345930,4601.0
1071,2022-07-30 20:24:20.173336,4919.0
1072,2022-07-30 20:24:25.990264,4812.0
1073,2022-07-30 20:24:28.086121,4462.0
1074,2022-07-30 20:24:30.187681,4549.0
1075,2022-07-30 20:24:32.308366,4461.0
1076,2022-07-30 20:24:38.574996,4463.0
1077,2022-07-30 20:24:42.901832,4488.0
1078,2022-07-30 20:24:47.608012,4298.0
1079,2022-07-30 20:24:49.747810,4696.0
1080,2022-07-30 20:24:53.117490,4666.0
1081,2022-07-30 20:25:01.935244,4909.0
1082,2022-07-30 20:25:04.049269,4736.0
1083,2022-07-30 20:25:07.488006,4623.0
1084,2022-07-30 20:25:10.942631,4372.0
1085,2022-07-30 20:25:14.111610,4781.0
1086,2022-07-30 20:25:18.601224,4815.0
1087,2022-07-30 20:25:20.674001,4403.0
1088,2022-07-30 20:25:38.339320,4272.0
1089,2022-07-30 20:25:42.777106,4396.0
1090,2022-07-30 20:25:47.826242,4788.0
1091,2022-07-30 20:25:50.129097,4240.0
1092,2022-07-30 20:25:52.267169,4209.0
1093,2022-07-30 20:25:54.398715,4758.0
1094,2022-07-30 20:25:59.972777,4543.0
1095,2022-07-30 20:26:04.801769,4252.0
1096,2022-07-30 20:26:10.447506,4227.0
1097,2022-07-30 20:26:18.651076,4310.0
1098,2022-07-30 20:26:29.594869,4775.0
1099,2022-07-30 20:26:31.881184,4272.0
1100,2022-07-30 20:26:34.023275,4598.0
1101,2022-07-30 20:26:49.371514,4676.0
1102,2022-07-30 20:26:59.285413,4425.0
1103,2022-07-30 20:27:01.418876,4162.0
